product_id,product_url,name,price,shop_id,shop_url,shop_name,product_id2,date
55139034,https://tiki.vn/gau-bong-goi-om-thu-bong-nhoi-bong-hinh-ly-tra-sua-xinh-xan-ngo-nghinh-sieu-hot-p55139034.html?spid=55139044,"Gấu Bông Gối Ôm Thú Bông, Nhồi Bông Hình Ly Trà Sữa Xinh Xắn Ngộ Nghĩnh Siêu Hot",179.000đ,35488,https://tiki.vn/cua-hang/aquaria,Aquaria,55139044,2020-06-15
26476389,https://tiki.vn/do-choi-tre-em-xe-dua-dieu-khien-tu-xa-co-den-fd-0002-p26476389.html?spid=48029928, Đồ chơi trẻ em - Xe đua điều khiển từ xa có đèn  FD-0002,184.220đ,53660,https://tiki.vn/cua-hang/nha-sach-fahasa,Nhà sách Fahasa,48029928,2020-06-15
43851252,https://tiki.vn/sua-hoang-gia-uc-premium-gold-2-danh-cho-tre-tu-6-12-thang-tuoi-p43851252.html?spid=43851274,SỮA HOÀNG GIA ÚC PREMIUM GOLD 2 - DÀNH CHO TRẺ TỪ 6 - 12 THÁNG TUỔI,650.000đ,96083,https://tiki.vn/cua-hang/sua-hoang-gia-royal-ausnz,Sữa hoàng gia VN,43851274,2020-06-15
48306360,https://tiki.vn/bo-khan-tay-sua-tre-em-cao-cap-mollis-organic-hm8p-30-x-30-cm-p777-p48306360.html?spid=48306362,BỘ KHĂN TAY SỮA TRẺ EM CAO CẤP MOLLIS ORGANIC(HM8P) 30 X 30 CM - P777,110.000đ,93149,https://tiki.vn/cua-hang/nha-moon,Nhà Moon,48306362,2020-06-15
14502027,https://tiki.vn/s07de-p14502027.html?spid=14502037,S07DE,179.000đ,32513,https://tiki.vn/cua-hang/shop-giay-tienmy,Shop Giay TienMy,14502037,2020-06-15
15649375,https://tiki.vn/bo-mac-nha-cho-me-sau-sinh-do-lung-p15649375.html?spid=15649381,Bộ mặc nhà cho mẹ sau sinh đồ lửng,99.000đ,43277,https://tiki.vn/cua-hang/haianhcomputer,haianhcomputer,15649381,2020-06-15
45551609,https://tiki.vn/2-hop-sua-bot-abbott-ensure-gold-esla-dinh-duong-day-du-va-can-doi-850g-p45551609.html?spid=56249747,2 Hộp Sữa Bột Abbott Ensure Gold ESLA Dinh Dưỡng Đầy Đủ Và Cân Đối (850g),1.485.000đ,126491,https://tiki.vn/cua-hang/baby-kem-dau,Baby Kem Dâu,56249747,2020-06-15
477564,https://tiki.vn/do-choi-go-winwintoys-tim-hinh-con-vat-giong-nhau-64222-p477564.html?spid=187988,Đồ Chơi Gỗ Winwintoys - Tìm Hình Con Vật Giống Nhau 64222,105.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,187988,2020-06-15
20882472,https://tiki.vn/xe-3-banh-binh-nuoc-co-ban-dap-cho-be-2-5t-mau-cho-be-gai-chon-mau-ngau-nhien-p20882472.html?spid=56072798,Xe 3 bánh bình nước có bàn đạp (cho bé 2-5t)- màu cho bé gái - chọn màu ngẫu nhiên ,329.000đ,130792,https://tiki.vn/cua-hang/the-gioi-tuoi-tho-vn,Thế Giới Tuổi Thơ VN,56072798,2020-06-15
47362093,https://tiki.vn/combo-2-khan-quan-u-u-ken-so-sinh-tomtom-baby-chat-vai-cotton-100-mem-min-thoang-mat-tham-hut-mo-hoi-hang-viet-nam-chinh-hang-p47362093.html?spid=47362097,"Combo 2 khăn quấn ủ, ủ kén sơ sinh TomTom Baby, chất vải cotton 100% mềm, mịn, thoáng mát, thấm hút mồ hôi, hàng Việt Nam chính hãng",138.000đ,12181,https://tiki.vn/cua-hang/tuan-khai-baby,TUẤN KHẢI BABY,47362097,2020-06-15
42074114,https://tiki.vn/bo-2-lon-sua-bot-nutifood-growplus-diamond-2-dinh-duong-cao-nang-luong-cho-tre-suy-dinh-duong-thap-coi-850g-p42074114.html?spid=42074115,"Bộ 2 Lon Sữa Bột NutiFood GrowPLUS+ Diamond 2+ Dinh Dưỡng Cao Năng Lượng Cho Trẻ Suy Dinh Dưỡng, Thấp Còi - 850g",785.000đ,81354,https://tiki.vn/cua-hang/cua-hang-g8,Cửa hàng G8,42074115,2020-06-15
45558948,https://tiki.vn/bo-goi-nem-so-sinh-cho-be-giao-mau-va-hoa-tiet-giong-hinh-p45558948.html?spid=45558950,Bộ gối nệm sơ sinh cho bé (Giao màu và họa tiết giống hình),70.000đ,53056,https://tiki.vn/cua-hang/tini-babies-shop,TiNi Babies Shop,45558950,2020-06-15
16555495,https://tiki.vn/loc-4-sua-nuoc-nestle-nan-optipro-cong-thuc-moi-crm-185ml-hop-p16555495.html?spid=16555496,Lốc 4 Sữa Nước Nestlé NAN Optipro Công Thức Mới - CRM (185ml / Hộp),60.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,16555496,2020-06-15
16215051,https://tiki.vn/quan-short-thun-tamod-be-trai-mau-xanh-den-p16215051.html?spid=16215057,Quần short thun TAMOD bé Trai màu xanh đen.,90.000đ,1183,https://tiki.vn/cua-hang/tamod-fashion,TAMOD fashion,16215057,2020-06-15
29565578,https://tiki.vn/bap-benh-cho-be-bang-go-cao-cap-hinh-ngua-p29565578.html?spid=49938280,Bập bênh cho bé bằng gỗ cao cấp hình ngựa,325.000đ,109109,https://tiki.vn/cua-hang/be-bong,Bé Bông,49938280,2020-06-15
43341812,https://tiki.vn/con-quay-tham-tu-p43341812.html?spid=43341813,Con Quay Thám Tử,60.000đ,87204,https://tiki.vn/cua-hang/dochoicuabe6688,dochoicuabe6688,43341813,2020-06-15
17610491,https://tiki.vn/may-hap-va-xay-thuc-an-da-nang-5-in-1901-tl-p17610491.html?spid=17610492,Máy hấp và xay thức ăn đa năng 5 in 1 Model 1901TL,1.100.000đ,43733,https://tiki.vn/cua-hang/tilo-mart,Tilo mart,17610492,2020-06-15
34570381,https://tiki.vn/set-3-doi-vo-so-sinh-tat-so-sinh-mau-0-6-thang-p34570381.html?spid=40851284,set 3 đôi vớ sơ sinh/ tất sơ sinh  màu 0-6 tháng,35.000đ,15644,https://tiki.vn/cua-hang/bobo-shop,Bobo shop,40851284,2020-06-15
48368302,https://tiki.vn/xe-tap-di-con-ga-giao-mau-ngau-nhien-p48368302.html?spid=49729952,Xe Tập Đi Con Gà (Giao Mẫu Ngẫu Nhiên),157.000đ,3049,https://tiki.vn/cua-hang/me-mia,mẹ mía,49729952,2020-06-15
45296015,https://tiki.vn/do-boi-cho-be-gai-dai-tay-quan-dai-chong-nang-hoa-tiet-ky-lan-bao-gom-non-p45296015.html?spid=45296017,Đồ bơi cho bé gái dài tay quần dài chống nắng họa tiết Kỳ lân bao gồm nón,268.800đ,91802,https://tiki.vn/cua-hang/do-boi-cho-be-next-step-store,Đồ bơi cho bé Next Step store,45296017,2020-06-15
46632517,https://tiki.vn/binh-nuoc-giu-nhiet-tre-em-camelbak-eddy-kids-400ml-p46632517.html?spid=46632519,Bình Nước Giữ Nhiệt Trẻ Em Camelbak Eddy+ Kids 400ml,375.000đ,876,https://tiki.vn/cua-hang/premium-distribution,RidePlus,46632519,2020-06-15
45320063,https://tiki.vn/combo-3-tranh-ghep-hinh-60-manh-p45320063.html?spid=45320064,Combo 3 tranh ghép hình 60 mảnh,105.000đ,87196,https://tiki.vn/cua-hang/gnu-kids-do-choi-go-thong-minh,Gnu Kids Store,45320064,2020-06-15
53280108,https://tiki.vn/bim-ta-quan-merries-noi-dia-nhat-size-xl-38-6-mieng-p53280108.html?spid=53280109,Bỉm - Tã quần Merries nội địa Nhật size XL 38+6 miếng,385.000đ,104454,https://tiki.vn/cua-hang/congtyhsd,Moony shop,53280109,2020-06-15
26477436,https://tiki.vn/set-5-tat-luoi-dieu-hoa-cho-be-mau-moi-p26477436.html?spid=28915055,Set 5 Tất Lưới Điều Hòa Cho Bé Mẫu Mới,89.000đ,69717,https://tiki.vn/cua-hang/giadunghn,GiadungHN,28915055,2020-06-15
2983887,https://tiki.vn/nuoc-tay-rua-toilet-choice-l-cl-1-8kg-p2983887.html?spid=2986707,Nước Tẩy Rửa Toilet Choice L (CL) (1.8Kg),37.000đ,2320,https://tiki.vn/cua-hang/lotte-mart,LOTTE MART,2986707,2020-06-15
20582821,https://tiki.vn/bo-10-quan-ngan-so-sinh-mau-cho-be-2kg-19kg-chon-1-trong-8-size-p20582821.html?spid=55178173,Bộ 10 Quần Ngắn Sơ Sinh Màu Cho Bé 2kg - 19kg( chọn 1 trong 8 size),73.000đ,103577,https://tiki.vn/cua-hang/phuckhanhshop2010atgmailcom,Phuckhanhshop2010,55178173,2020-06-15
