product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
6532160527,https://shopee.vn/product/133464845/6532160527,Xe gà tập đi cho các bé siêu chắc,140000.0,133464845,https://shopee.vn/khobuontanhoi,khobuontanhoi,khobuontanhoi,2020-06-15
2641869601,https://shopee.vn/product/157042049/2641869601,Bộ 8 khăn sữa 2 mặt 100% cotton,59000.0,157042049,https://shopee.vn/phucgiaushop84,PHÚC GIÀU SHOP,phucgiaushop84,2020-06-15
4315503981,https://shopee.vn/product/214860172/4315503981,Tinh dầu tràm phước quảng (100ml) loại đặc biệt - TD171,89000.0,214860172,https://shopee.vn/thegioithaoduoc.shop,thegioithaoduoc.shop,thegioithaoduoc.shop,2020-06-15
7232283682,https://shopee.vn/product/79305710/7232283682,Bát Ăn Dặm Cho Bé CHỐNG ĐỔ SILICON<3 Tặng Thìa Báo Nóng<3,30000.0,79305710,https://shopee.vn/danhtai7893,Gấu Xinh-Hàng Mẹ Và Bé ,danhtai7893,2020-06-15
882362687,https://shopee.vn/product/3808597/882362687,Bình nước cho bé tập uống,79000.0,3808597,https://shopee.vn/taisigaru,Thời Trang Và Phụ Kiện Trẻ Em,taisigaru,2020-06-15
2583765756,https://shopee.vn/product/137406489/2583765756,Thanh chắn giường an toàn cho bé 1.5m/1.6m/1.8m/2m,240000.0,137406489,https://shopee.vn/longthuy1303,longthuy1303,longthuy1303,2020-06-15
781409158,https://shopee.vn/product/36398881/781409158,"Tài trợ freeship Toàn Quốc _ Xe đẩy 5 bánh gấp gọn thông minh cho bé,mm",239000.0,36398881,https://shopee.vn/duongthao8989,duongthao8989,duongthao8989,2020-06-15
2655089525,https://shopee.vn/product/84356929/2655089525,Váng sữa Gotz 48 hộp date tháng 3/2021 ngày sản xuất t5/2020,280000.0,84356929,https://shopee.vn/khaymyphamstore,Nâmstore,khaymyphamstore,2020-06-15
4813212283,https://shopee.vn/product/25175748/4813212283,[Chọn mẫu] Yếm xô 6 lớp 100% cotton hoạ tiết dễ thương cho bé,16000.0,25175748,https://shopee.vn/thaomy0905,MINT KIDS,thaomy0905,2020-06-15
2273837087,https://shopee.vn/product/3860514/2273837087,Bộ 3 dụng cụ lấy ráy tai có đèn,17000.0,3860514,https://shopee.vn/nghiahuynh113,Tony Shop,nghiahuynh113,2020-06-15
3112031846,https://shopee.vn/product/27750660/3112031846,Muối tắm cho bé Độc Mộc - Hết rôm sảy - Hết mẩn ngứa,250000.0,27750660,https://shopee.vn/bacha1807,bacha1807,bacha1807,2020-06-15
7836034337,https://shopee.vn/product/170346330/7836034337,Địu ngồi trẻ em Aimama Hàn Quốc - Hàng chính hãng có đỡ cổ full hộp,570000.0,170346330,https://shopee.vn/davikhang1998,Shop Bé Khoẻ Mẹ Xinh,davikhang1998,2020-06-15
6826723192,https://shopee.vn/product/57778013/6826723192,[ NỘI ĐỊA ] Máy xay hấp đa năng RUSCH an toàn cho bé,756000.0,57778013,https://shopee.vn/thanhchip91,Beauty by ANDU,thanhchip91,2020-06-15
6305194404,https://shopee.vn/product/154633993/6305194404,Gối chống trào ngược cho bé(tặng gối lõm chống méo đầu cho bé,93000.0,154633993,https://shopee.vn/nguyenmaingoc2,MAI NGOC.NHAYEUTHUONG,nguyenmaingoc2,2020-06-15
4512957643,https://shopee.vn/product/4297342/4512957643,ComBo khăn tắm (set 10c),130000.0,4297342,https://shopee.vn/maibin88,maibin88 ( Bỉm Nội Địa Trung ),maibin88,2020-06-15
2105651345,https://shopee.vn/product/12041916/2105651345,"Sữa Non ILDONG Hàn Quốc Plus1, Plus2 Hộp 100goi Date 2020 -2021",275000.0,12041916,https://shopee.vn/thuytran_bimmerries,Shop Thuý Trần,thuytran_bimmerries,2020-06-15
1149682743,https://shopee.vn/product/69118457/1149682743,NGŨ CỐC BÀ BẦU SIÊU DINH DƯỠNG QUEEN NATURE 800GR,390000.0,69118457,https://shopee.vn/queennature,Queen Nature-Ngũ Cốc 30 Hạt,queennature,2020-06-15
4431433900,https://shopee.vn/product/243920372/4431433900,yếm quàng cổ cài nút cho bé Y03,5800.0,243920372,https://shopee.vn/do_lot_nhat_cao_cap,do_lot_nhat_cao_cap,do_lot_nhat_cao_cap,2020-06-15
4918748870,https://shopee.vn/product/146022269/4918748870,Gạc Rơ Lưỡi Dr.Papie,94000.0,146022269,https://shopee.vn/hoahopgo2019,Min House Chuyên Đồ Sơ Sinh,hoahopgo2019,2020-06-15
