product_id,product_url,name,price,shop_id,date
2243636480,https://shopee.vn/product/105219919/2243636480,"Shop Bố Ken Nhộng Chũn Cocoon Thần Thánh [Giúp Bé Ngủ ngon, Sâu giấc, không giật mình]",325000.0,105219919,2020-06-11
2152217720,https://shopee.vn/product/63521925/2152217720,Bộ 4 gói Khăn ướt Bobby không mùi 100 tờ/gói (Xanh),106000.0,63521925,2020-06-11
2674629711,https://shopee.vn/product/171163961/2674629711,"Tặng Thìa🎁FREESHIP Bát Ăn Dặm Gốm Sứ Cao Cấp Hình Thú,Hoa Quả GoodBaby BG",22500.0,171163961,2020-06-11
7925106285,https://shopee.vn/product/63521925/7925106285,[Tặng 12 miếng] Tã quần Bobby siêu thoáng bịch Mega Jumbo M120/L111/XL102/XXL93,458000.0,63521925,2020-06-11
4904350781,https://shopee.vn/product/168878927/4904350781,Bộ Mẫu Thử 4 Miếng Pampers Giữ Dáng Mới size S/M/L,34650.0,168878927,2020-06-11
2062635150,https://shopee.vn/product/37542474/2062635150,Địu 360 OMNI COOL AIR MESH,489000.0,37542474,2020-06-11
2266164890,https://shopee.vn/product/148045025/2266164890,Thùng 24 Sữa nước PediaSure 237ml/chai hương vani,759000.0,148045025,2020-06-11
2776802693,https://shopee.vn/product/115769579/2776802693,Sữa Pediasure hương vani 850g date mới nhất 2021,547000.0,115769579,2020-06-11
7531833649,https://shopee.vn/product/40198258/7531833649,FREE SHIP 50K - Bộ muỗng đũa tập ăn cho bé siêu dễ thương hot hit siêu rẻ màu hồng màu vàng màu xanh,50000.0,40198258,2020-06-11
3431822463,https://shopee.vn/product/90366612/3431822463,Mẫu dùng thử tã dán/quần Pampers Nhật Bản size NB/M 4 miếng,50000.0,90366612,2020-06-11
7216862575,https://shopee.vn/product/188196644/7216862575,Kem đánh răng Lion cho bé,55000.0,188196644,2020-06-11
945137857,https://shopee.vn/product/433883/945137857,Rơ Lưỡi Đông Fa ( 10 Hộp 50 Cái ),12500.0,433883,2020-06-11
2844149718,https://shopee.vn/product/37542474/2844149718,Combo địu ergo baby,1550000.0,37542474,2020-06-11
5026959762,https://shopee.vn/product/235088468/5026959762,Combo 2 bịch bỉm Lovebaby quần XL (76 miếng)12-17kg kèm quà tặng( khăn vải khô đa năng),498400.0,235088468,2020-06-11
6913446841,https://shopee.vn/product/37542474/6913446841,Nối dài xe đẩy vovo,265000.0,37542474,2020-06-11
7024667756,https://shopee.vn/product/219403445/7024667756,Bỉm quần MIJUKU đủ size M100/L100/XL100,390000.0,219403445,2020-06-11
1998457601,https://shopee.vn/product/2561951/1998457601,[TẶNG THÌA BÁO NÓNG] GHẾ ĂN DẶM HANBEI + ĐỆM + BÁNH XE (BẢO HÀNH 1 NĂM),350000.0,2561951,2020-06-11
4716223857,https://shopee.vn/product/188196644/4716223857,KEM BÔI ẤM NGỰC PIGEON,200000.0,188196644,2020-06-11
4203132201,https://shopee.vn/product/171163961/4203132201,🎁FREESHIP🎁Bát Ăn Dặm Lúa Mạch Mini Cho Bé,3300.0,171163961,2020-06-11
5228994555,https://shopee.vn/product/241049478/5228994555,"️🍀 ️🍀  Dầu mè đen nguyên chất MẸ KEN - ĐÁ NĂNG, NHIÊU CÔNG DỤNG 🍀 ️🍀",540000.0,241049478,2020-06-11
6216775790,https://shopee.vn/product/35284879/6216775790,Bộ 2 tã quần Huggies M74/L68/XL62/XXL56 + Tặng 1 gói tã Huggies Gold cùng loại,689000.0,35284879,2020-06-11
2303746698,https://shopee.vn/product/46666479/2303746698,Balo Trẻ Em Cho Bé Đi Học Mẫu Giáo - Tiểu Học,110000.0,46666479,2020-06-11
4630314087,https://shopee.vn/product/30430335/4630314087,[Tiết kiệm khi mua COMBO 2 hộp] Gạc rơ lưỡi Baby Bro Hàn Quốc chứa Xylitol tự nhiên cho bé,88000.0,30430335,2020-06-11
2079260516,https://shopee.vn/product/25934921/2079260516,Váng sữa Hoff,250000.0,25934921,2020-06-11
5331986018,https://shopee.vn/product/35284879/5331986018,[Tặng 8m Huggies] Tã quần Huggies Pant Super Jumbo M74/L68/XL62/XXL56,315000.0,35284879,2020-06-11
4503370484,https://shopee.vn/product/25934921/4503370484,Bộ the Minou thu đông cho bé trai,85000.0,25934921,2020-06-11
2105279072,https://shopee.vn/product/137406489/2105279072,Thanh chắn giường baby number A 1.5m/1.6m/1.8m/2m,215000.0,137406489,2020-06-11
3425697840,https://shopee.vn/product/219403445/3425697840,DÙNG THỬ  ❤️Combo 5 chiếc tã quần MIJUKU❤️ Tã quần MIJUKU cao cấp size M/L/XL/XXL,19500.0,219403445,2020-06-11
1037819916,https://shopee.vn/product/46666479/1037819916,balo mini nhiều mẫu cho bé,120000.0,46666479,2020-06-11
2095061582,https://shopee.vn/product/35284879/2095061582,Tã dán Huggies Dry Super Jumbo M76/L68/XL62/XXL56,252000.0,35284879,2020-06-11
6416227009,https://shopee.vn/product/188196644/6416227009,Hạt nêm Nhật đủ vị,45000.0,188196644,2020-06-11
4520061528,https://shopee.vn/product/65750046/4520061528,[Tặng 2 thìa] Bát ăn dặm gốm sứ hình hoa quả nhiều màu sắc giúp bé ăn ngon,22000.0,65750046,2020-06-11
4724447449,https://shopee.vn/product/219403445/4724447449,"Bịch 50 miếng bỉm/tã quần cao cấp Mijuku đủ size M, L, XL",195000.0,219403445,2020-06-11
2712627084,https://shopee.vn/product/37542474/2712627084,Combo địu mũ,720000.0,37542474,2020-06-11
5726980602,https://shopee.vn/product/242864794/5726980602,NƯỚC MUỐI SINH LÝ XANH GIFRER PHYSIODOSE PHÁP,135000.0,242864794,2020-06-11
2400065665,https://shopee.vn/product/326484/2400065665,"Bỉm YUBEST Angel / Gold / Natural Dán/Quần đủ size S132, S90, M108, M84, L78, XL84, XXL72, XXXL66",235000.0,326484,2020-06-11
5416225955,https://shopee.vn/product/188196644/5416225955,Bánh ăn dặm Gerber cao đủ vị cho bé,75000.0,188196644,2020-06-11
6334600122,https://shopee.vn/product/90366612/6334600122,[MKB Gift] Bình Nước Lock&Lock  1.5L,200000.0,90366612,2020-06-11
6116412993,https://shopee.vn/product/188196644/6116412993,[Hộp 10 cái] Kính Bảo Hộ Thời Trang Cho Bé Trai và Bé Gái - Gateway,690000.0,188196644,2020-06-11
6833599364,https://shopee.vn/product/90366612/6833599364,[Nhập MKBMT6 Giảm 6% Tối Đa 40K Đơn Từ 399K]  Tã Quần Pampers Điều Hoà Gói Lớn L60/XL52/XXL44,299000.0,90366612,2020-06-11
2535190662,https://shopee.vn/product/46666479/2535190662,balo tiểu học nhân vật hoạt hình cho bé 5-10t,200000.0,46666479,2020-06-11
4920477881,https://shopee.vn/product/237346802/4920477881,Cốm và ngũ cốc,390000.0,237346802,2020-06-11
5916700730,https://shopee.vn/product/96617280/5916700730,Sambucol tăng đề kháng của Anh 120ml,220000.0,96617280,2020-06-11
2431329074,https://shopee.vn/product/161695013/2431329074,Nêm bò deasang,80000.0,161695013,2020-06-11
7526644471,https://shopee.vn/product/24279139/7526644471,Núm ti Pigeon thay thế cho bé đủ size S M L LL,60000.0,24279139,2020-06-11
6729532169,https://shopee.vn/product/24279139/6729532169,Bình Lansinoh Momma 160ml,190000.0,24279139,2020-06-11
3813904133,https://shopee.vn/product/216350210/3813904133,Bỉm Yubest Natural / Angel / Gold quần / dán Nội Địa Trung Quốc S132/M108/L96/XL84/XXL72,249000.0,216350210,2020-06-11
