product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
1438933037,https://shopee.vn/product/13858481/1438933037,XE ĐẨY CHO BÉ 3 TƯ THẾ A67,389000.0,13858481,https://shopee.vn/giadungxinh,ĐỒ CHƠI SIÊU TIỆN ÍCH,giadungxinh,2020-06-15
1024697892,https://shopee.vn/product/35490834/1024697892,Xe đẩy Seebaby QQ3,710000.0,35490834,https://shopee.vn/phuonghuy82,SHOPMEVABE HATO,phuonghuy82,2020-06-15
1159605989,https://shopee.vn/product/59932402/1159605989,"Xe đẩy bập bênh 2 chiều cho trẻ em Baobaohao C3 xanh, đỏ",1229000.0,59932402,https://shopee.vn/mit_baby,ShopMit_baby,mit_baby,2020-06-15
621387454,https://shopee.vn/product/27705992/621387454,Xe đẩy vovo mẫu mới 2020 2 chiều 3 tư thế siêu nhẹ,1650000.0,27705992,https://shopee.vn/shopmexoai,xe đẩy cho bé,shopmexoai,2020-06-15
6505981900,https://shopee.vn/product/52599570/6505981900,[CHÍNH HÃNG][TẶNG KÈM CHĂN LƯỚI COMFY] Nôi tự động cao cấp Mastela SG239,1850000.0,52599570,https://shopee.vn/chi.thuy1011,Yunie BaBy,chi.thuy1011,2020-06-15
7133124058,https://shopee.vn/product/126197189/7133124058,Ghế rung nhún iBaby mẫu mới hot,690000.0,126197189,https://shopee.vn/goryeobabyvn,Goryeo Baby VN,goryeobabyvn,2020-06-15
3829444197,https://shopee.vn/product/42449413/3829444197,"xe đẩy baobaohao v3, v5",750000.0,42449413,https://shopee.vn/huyenthuong123456,huyenthuong123456,huyenthuong123456,2020-06-15
1806366155,https://shopee.vn/product/35946398/1806366155,Xe đẩy 2 chiều 3 tư thế,669000.0,35946398,https://shopee.vn/baohanshop12,Baohanshop12,baohanshop12,2020-06-15
1791564798,https://shopee.vn/product/66253003/1791564798,"xe đẩy 2 chiều 3 tư thế, gấp gọn, bánh xe chống sốc, tai thỏ",648000.0,66253003,https://shopee.vn/eliquang89,Shop_Ba&Mẹ_ThôngThái,eliquang89,2020-06-15
4102670999,https://shopee.vn/product/174374118/4102670999,"Xe đẩy 5 bánh đi siêu thị cho bé, hàng loại 1 tay cong, có đèn, bánh xe phát sángl0",300000.0,174374118,https://shopee.vn/daominhbao2015,Shop Mẹ và Bé BẢO THANH,daominhbao2015,2020-06-15
7013564139,https://shopee.vn/product/206923344/7013564139,Xe đẩy Vovo 2 chiều 3 tư thế mẫu mới,1499000.0,206923344,https://shopee.vn/dodungmevabe1,dodungmevabe1,dodungmevabe1,2020-06-15
2159802009,https://shopee.vn/product/6935823/2159802009,Xe đẩy đi dạo cao cấp 2 chiều Baobaohao V3 / V1,735000.0,6935823,https://shopee.vn/comngoan3103,Shop Hân Hân Babi,comngoan3103,2020-06-15
1280332441,https://shopee.vn/product/51399321/1280332441,Xe đẩy lưới siêu nhẹ KINLEE,550000.0,51399321,https://shopee.vn/keobong1308,keobong1308,keobong1308,2020-06-15
2150049296,https://shopee.vn/product/65138270/2150049296,xe đẩy cho bé gấp gọn siêu nhẹ - xeđẩy cho bé,529000.0,65138270,https://shopee.vn/bikininew,nguyễn hường,bikininew,2020-06-15
1799010233,https://shopee.vn/product/47681177/1799010233,XE ĐẨY DU LỊCH NHIỀU TƯ THẾ CHO BÉ YÊU - AH67,379000.0,47681177,https://shopee.vn/shopninhthinh,SHOP NINH THỊNH- SHOP ĐỒ CHƠI,shopninhthinh,2020-06-15
2088575826,https://shopee.vn/product/44035906/2088575826,Xe đẩy TIANRUI gấp gọn vali kéo sang trọng hỗ trợ 100k phí ship,1485000.0,44035906,https://shopee.vn/jpnhungmoon,jpnhungmoon,jpnhungmoon,2020-06-15
3718951344,https://shopee.vn/product/233885097/3718951344,[ Trợ giá ] Xe đẩy giả mây có thể gấp gọn,289000.0,233885097,https://shopee.vn/sieuthichobevp2,Siêu thị cho bé 2,sieuthichobevp2,2020-06-15
2023204601,https://shopee.vn/product/14289318/2023204601,"XE ĐẨY CHO BÉ CAO CẤP GẤP GỌN ( tặng màn chống muỗi, đệm và chiếu điều hoà)",890000.0,14289318,https://shopee.vn/gun1507,SHOP MẸ VÀ BÉ (đồ dùng ăn dặm),gun1507,2020-06-15
996814420,https://shopee.vn/product/29357460/996814420,XE ĐẨY ĐÔI CHO BÉ CAO CẤP GIÁ RẺ,1250000.0,29357460,https://shopee.vn/xechobehungcuong,Xechobehungcuong,xechobehungcuong,2020-06-15
4724179511,https://shopee.vn/product/48182650/4724179511,Giường cũi đa năng kt 1m6x80 kèm quây nệm,1300000.0,48182650,https://shopee.vn/meculabamboo,MeculaBaby,meculabamboo,2020-06-15
3418612116,https://shopee.vn/product/180221080/3418612116,V3 chính hãng xe đẩy 2 triều ghấp gọn baobaohao v3 plup bản không đệm không mái tre,720000.0,180221080,https://shopee.vn/568shop,568shop,568shop,2020-06-15
